dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	numTSSEnhGene	distanceToTSS	normalizedDNase_prom	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContact	ABC.Score
FlowFISH_K562	chr19	12825131	12825931	KLF1|chr19:12935945-12936745:*	0.01040125	chr19	12887198	12887199	KLF1	FALSE	0.631811651247	1	TRUE	K562	Fulco2019	FALSE	4	61649.5	0.734153	768.365549	0	17	22.642668	0.002006
FlowFISH_K562	chr19	12825131	12825931	LYL1|chr19:12935945-12936745:*	-0.000815908	chr19	13103160	13103161	LYL1	FALSE	0.974737651058	1	TRUE	K562	Fulco2019	FALSE	13	277606.5	0.946022	768.365549	0	50	9.608169	0.000983
FlowFISH_K562	chr19	12825131	12825931	PRDX2|chr19:12935945-12936745:*	-0.030001449	chr19	12801858	12801859	PRDX2	TRUE	0.0162966344305	1	TRUE	K562	Fulco2019	TRUE	2	23643.5	0.587825	768.365549	0	4	24.94963	0.003617
FlowFISH_K562	chr19	12825131	12825931	RAD23A|chr19:12935945-12936745:*	-0.004315411	chr19	12945855	12945856	RAD23A	FALSE	0.96336621069	1	TRUE	K562	Fulco2019	FALSE	9	120259.5	0.953111	768.365549	1	20	7.491801	0.000959
FlowFISH_K562	chr19	12825131	12825931	RNASEH2A|chr19:12935945-12936745:*	-0.03363055	chr19	12806556	12806557	RNASEH2A	FALSE	0.568024002236	1	TRUE	K562	Fulco2019	FALSE	1	18940.5	0.722975	768.365549	0	4	64.829577	0.010841
FlowFISH_K562	chr19	12825131	12825931	WDR83OS|chr19:12935945-12936745:*	-0.03799976	chr19	12669488	12669489	WDR83OS	FALSE	0.811961404352	0.999999997879	TRUE	K562	Fulco2019	FALSE	12	155902.5	0.590172	768.365549	1	29	3.896194	0.000723
FlowFISH_K562	chr19	12828311	12828891	C19orf43|chr19:12939125-12939705:*	0.0137881	chr19	12734774	12734775	C19orf43	FALSE	0.809629519858	1	TRUE	K562	Fulco2019	FALSE	7	93829	0.809252	1415.128747	0	22	11.087187	0.000432
FlowFISH_K562	chr19	12828311	12828891	CALR|chr19:12939125-12939705:*	0.06722841	chr19	12938578	12938579	CALR	FALSE	0.316389132556	0.999988173748	TRUE	K562	Fulco2019	FALSE	8	109995	0.969975	1415.128747	1	19	28.974421	0.001098
FlowFISH_K562	chr19	12828311	12828891	DHPS|chr19:12939125-12939705:*	0.001207699	chr19	12681901	12681902	DHPS	FALSE	0.982985871576	0.999999999994	TRUE	K562	Fulco2019	FALSE	11	146717	0.892021	1415.128747	1	28	7.907144	0.000378
FlowFISH_K562	chr19	12828311	12828891	DNASE2|chr19:12939125-12939705:*	0.02140148	chr19	12881467	12881468	DNASE2	FALSE	0.897949512135	1	TRUE	K562	Fulco2019	FALSE	3	52917	0.787356	1415.128747	0	13	16.533585	0.000522
FlowFISH_K562	chr19	12828311	12828891	JUNB|chr19:12939125-12939705:*	0.05206906	chr19	12791496	12791497	JUNB	FALSE	0.761174794484	0.977647442349	TRUE	K562	Fulco2019	FALSE	3	37109	0.854471	1415.128747	0	9	25.507274	0.000854
FlowFISH_K562	chr19	12828311	12828891	KLF1|chr19:12939125-12939705:*	-0.00888763	chr19	12887198	12887199	KLF1	FALSE	0.812765744765	1	TRUE	K562	Fulco2019	FALSE	4	58599	0.734153	1415.128747	0	16	22.466427	0.000562
FlowFISH_K562	chr19	12828311	12828891	LYL1|chr19:12939125-12939705:*	0.018803893	chr19	13103160	13103161	LYL1	FALSE	0.72362161237	1	TRUE	K562	Fulco2019	FALSE	13	274556	0.946022	1415.128747	0	49	9.591822	0.000277
FlowFISH_K562	chr19	12828311	12828891	PRDX2|chr19:12939125-12939705:*	-0.011083981	chr19	12801858	12801859	PRDX2	FALSE	0.681291095627	1	TRUE	K562	Fulco2019	FALSE	2	26694	0.587825	1415.128747	0	5	25.419247	0.00104
FlowFISH_K562	chr19	12828311	12828891	RAD23A|chr19:12939125-12939705:*	0.026371642	chr19	12945855	12945856	RAD23A	FALSE	0.814826073216	0.999999979757	TRUE	K562	Fulco2019	FALSE	9	117209	0.953111	1415.128747	1	19	7.462245	0.00027
FlowFISH_K562	chr19	12828311	12828891	RNASEH2A|chr19:12939125-12939705:*	-0.02504451	chr19	12806556	12806557	RNASEH2A	FALSE	0.898073294241	1	TRUE	K562	Fulco2019	FALSE	1	21991	0.722975	1415.128747	0	5	66.337363	0.003132
FlowFISH_K562	chr19	12828311	12828891	WDR83OS|chr19:12939125-12939705:*	0.02191712	chr19	12669488	12669489	WDR83OS	FALSE	0.916741530673	0.999916325285	TRUE	K562	Fulco2019	FALSE	12	158953	0.590172	1415.128747	1	30	3.907815	0.000205
FlowFISH_K562	chr19	12832351	12832911	C19orf43|chr19:12943165-12943725:*	-0.01815563	chr19	12734774	12734775	C19orf43	FALSE	0.794946079751	1	TRUE	K562	Fulco2019	FALSE	8	97922	0.809252	2462.535945	0	23	17.383577	0.001079
FlowFISH_K562	chr19	12832351	12832911	CALR|chr19:12943165-12943725:*	0.07128982	chr19	12938578	12938579	CALR	FALSE	0.214139072563	0.999999977156	TRUE	K562	Fulco2019	FALSE	7	105902	0.969975	2462.535945	1	18	17.950112	0.001082
FlowFISH_K562	chr19	12832351	12832911	DHPS|chr19:12943165-12943725:*	0.013550902	chr19	12681901	12681902	DHPS	FALSE	0.87858565377	1	TRUE	K562	Fulco2019	FALSE	12	150810	0.892021	2462.535945	1	29	6.185356	0.00047
FlowFISH_K562	chr19	12832351	12832911	DNASE2|chr19:12943165-12943725:*	-0.02071226	chr19	12881467	12881468	DNASE2	FALSE	0.897949512135	1	TRUE	K562	Fulco2019	FALSE	2	48824	0.787356	2462.535945	0	12	25.435293	0.001278
FlowFISH_K562	chr19	12832351	12832911	JUNB|chr19:12943165-12943725:*	0.05574444	chr19	12791496	12791497	JUNB	FALSE	0.660975337847	0.999357619924	TRUE	K562	Fulco2019	FALSE	4	41202	0.854471	2462.535945	0	10	19.070057	0.001016
FlowFISH_K562	chr19	12832351	12832911	KLF1|chr19:12943165-12943725:*	-0.00918044	chr19	12887198	12887199	KLF1	FALSE	0.780466732224	1	TRUE	K562	Fulco2019	FALSE	3	54506	0.734153	2462.535945	0	15	30.281528	0.001205
FlowFISH_K562	chr19	12832351	12832911	LYL1|chr19:12943165-12943725:*	-0.02433606	chr19	13103160	13103161	LYL1	FALSE	0.72362161237	1	TRUE	K562	Fulco2019	FALSE	12	270463	0.946022	2462.535945	0	48	13.416217	0.000617
FlowFISH_K562	chr19	12832351	12832911	PRDX2|chr19:12943165-12943725:*	0.049902777	chr19	12801858	12801859	PRDX2	TRUE	1.74291213673e-05	1	TRUE	K562	Fulco2019	FALSE	3	30787	0.587825	2462.535945	0	6	42.026328	0.002737
FlowFISH_K562	chr19	12832351	12832911	RAD23A|chr19:12943165-12943725:*	0.019853965	chr19	12945855	12945856	RAD23A	FALSE	0.860199578455	1	TRUE	K562	Fulco2019	FALSE	8	113116	0.953111	2462.535945	1	18	19.264425	0.001108
FlowFISH_K562	chr19	12832351	12832911	RNASEH2A|chr19:12943165-12943725:*	0.00307495	chr19	12806556	12806557	RNASEH2A	FALSE	0.972976817433	1	TRUE	K562	Fulco2019	FALSE	2	26084	0.722975	2462.535945	0	6	48.226764	0.003623
FlowFISH_K562	chr19	12832351	12832911	WDR83OS|chr19:12943165-12943725:*	0.0482174	chr19	12669488	12669489	WDR83OS	FALSE	0.811961404352	0.999999907335	TRUE	K562	Fulco2019	FALSE	13	163046	0.590172	2462.535945	1	31	4.583206	0.000382
FlowFISH_K562	chr19	12836211	12836711	C19orf43|chr19:12947025-12947525:*	-0.03847919	chr19	12734774	12734775	C19orf43	FALSE	0.572936057894	1	TRUE	K562	Fulco2019	FALSE	8	101679	0.809252	4072.159524	0	27	15.904832	0.002457
FlowFISH_K562	chr19	12836211	12836711	CALR|chr19:12947025-12947525:*	0.0217737	chr19	12938578	12938579	CALR	FALSE	0.791920515845	0.999989262125	TRUE	K562	Fulco2019	FALSE	7	102145	0.969975	4072.159524	1	14	21.649167	0.003248
FlowFISH_K562	chr19	12836211	12836711	DHPS|chr19:12947025-12947525:*	-0.005798149	chr19	12681901	12681902	DHPS	FALSE	0.970389335923	1	TRUE	K562	Fulco2019	FALSE	12	154567	0.892021	4072.159524	1	33	22.585932	0.004274
FlowFISH_K562	chr19	12836211	12836711	DNASE2|chr19:12947025-12947525:*	-0.03286658	chr19	12881467	12881468	DNASE2	FALSE	0.690113252462	1	TRUE	K562	Fulco2019	FALSE	2	45067	0.787356	4072.159524	0	8	31.738858	0.00397
FlowFISH_K562	chr19	12836211	12836711	JUNB|chr19:12947025-12947525:*	-0.03074583	chr19	12791496	12791497	JUNB	FALSE	0.847893262559	0.996238539454	TRUE	K562	Fulco2019	FALSE	4	44959	0.854471	4072.159524	0	14	29.987565	0.003978
FlowFISH_K562	chr19	12836211	12836711	KLF1|chr19:12947025-12947525:*	-0.01480136	chr19	12887198	12887199	KLF1	FALSE	0.625094287912	1	TRUE	K562	Fulco2019	FALSE	3	50749	0.734153	4072.159524	0	11	35.026521	0.003471
FlowFISH_K562	chr19	12836211	12836711	LYL1|chr19:12947025-12947525:*	-0.041439139	chr19	13103160	13103161	LYL1	FALSE	0.571771322546	1	TRUE	K562	Fulco2019	FALSE	12	266706	0.946022	4072.159524	0	44	9.471694	0.001083
FlowFISH_K562	chr19	12836211	12836711	PRDX2|chr19:12947025-12947525:*	0.018416655	chr19	12801858	12801859	PRDX2	FALSE	0.426909455043	1	TRUE	K562	Fulco2019	FALSE	3	34544	0.587825	4072.159524	0	10	33.149347	0.005374
FlowFISH_K562	chr19	12836211	12836711	RAD23A|chr19:12947025-12947525:*	0.041934208	chr19	12945855	12945856	RAD23A	FALSE	0.490916793779	0.999999999997	TRUE	K562	Fulco2019	FALSE	8	109359	0.953111	4072.159524	1	14	17.432755	0.002496
FlowFISH_K562	chr19	12836211	12836711	RNASEH2A|chr19:12947025-12947525:*	-0.0115283	chr19	12806556	12806557	RNASEH2A	FALSE	0.972976817433	1	TRUE	K562	Fulco2019	FALSE	2	29841	0.722975	4072.159524	0	10	46.280316	0.008654
FlowFISH_K562	chr19	12836211	12836711	WDR83OS|chr19:12947025-12947525:*	-0.04559502	chr19	12669488	12669489	WDR83OS	FALSE	0.811961404352	0.999994872406	TRUE	K562	Fulco2019	FALSE	13	166803	0.590172	4072.159524	1	35	6.97185	0.001448
FlowFISH_K562	chr19	12840451	12841011	C19orf43|chr19:12951265-12951825:*	-0.02093161	chr19	12734774	12734775	C19orf43	FALSE	0.77533365524	1	TRUE	K562	Fulco2019	FALSE	9	105936	0.809252	2717.780702	0	28	12.840795	0.003046
FlowFISH_K562	chr19	12840451	12841011	CALR|chr19:12951265-12951825:*	0.08019159	chr19	12938578	12938579	CALR	FALSE	0.201174449072	0.999998401756	TRUE	K562	Fulco2019	FALSE	6	97888	0.969975	2717.780702	1	13	29.269341	0.006744
FlowFISH_K562	chr19	12840451	12841011	DHPS|chr19:12951265-12951825:*	0.024109999	chr19	12681901	12681902	DHPS	FALSE	0.673925773765	1	TRUE	K562	Fulco2019	FALSE	13	158824	0.892021	2717.780702	1	34	41.15439	0.011958
FlowFISH_K562	chr19	12840451	12841011	DNASE2|chr19:12951265-12951825:*	-0.03561267	chr19	12881467	12881468	DNASE2	FALSE	0.503340795213	1	TRUE	K562	Fulco2019	FALSE	1	40810	0.787356	2717.780702	0	7	34.389105	0.006606
FlowFISH_K562	chr19	12840451	12841011	JUNB|chr19:12951265-12951825:*	0.00843095	chr19	12791496	12791497	JUNB	FALSE	0.971482099637	0.998578685277	TRUE	K562	Fulco2019	FALSE	5	49216	0.854471	2717.780702	0	15	38.452792	0.007833
FlowFISH_K562	chr19	12840451	12841011	KLF1|chr19:12951265-12951825:*	-0.01350229	chr19	12887198	12887199	KLF1	FALSE	0.625094287912	1	TRUE	K562	Fulco2019	FALSE	2	46492	0.734153	2717.780702	0	10	34.10353	0.005189
FlowFISH_K562	chr19	12840451	12841011	LYL1|chr19:12951265-12951825:*	-0.018601892	chr19	13103160	13103161	LYL1	FALSE	0.72362161237	1	TRUE	K562	Fulco2019	FALSE	11	262449	0.946022	2717.780702	0	43	7.734577	0.001359
FlowFISH_K562	chr19	12840451	12841011	PRDX2|chr19:12951265-12951825:*	-0.000616585	chr19	12801858	12801859	PRDX2	FALSE	0.992685428717	1	TRUE	K562	Fulco2019	FALSE	4	38801	0.587825	2717.780702	0	11	28.58817	0.007117
FlowFISH_K562	chr19	12840451	12841011	RAD23A|chr19:12951265-12951825:*	0.0442575	chr19	12945855	12945856	RAD23A	FALSE	0.409644654621	1	TRUE	K562	Fulco2019	FALSE	7	105102	0.953111	2717.780702	1	13	19.856531	0.004366
FlowFISH_K562	chr19	12840451	12841011	RNASEH2A|chr19:12951265-12951825:*	0.00390364	chr19	12806556	12806557	RNASEH2A	FALSE	0.972976817433	1	TRUE	K562	Fulco2019	FALSE	3	34098	0.722975	2717.780702	0	11	38.423539	0.011033
FlowFISH_K562	chr19	12840451	12841011	WDR83OS|chr19:12951265-12951825:*	0.03665328	chr19	12669488	12669489	WDR83OS	FALSE	0.811961404352	0.999997291091	TRUE	K562	Fulco2019	FALSE	14	171060	0.590172	2717.780702	1	36	8.020884	0.002557
FlowFISH_K562	chr19	12841111	12841611	C19orf43|chr19:12951925-12952425:*	-0.02733546	chr19	12734774	12734775	C19orf43	FALSE	0.694611332431	1	TRUE	K562	Fulco2019	FALSE	9	106579	0.809252	2600.928185	0	29	12.852766	0.0022
FlowFISH_K562	chr19	12841111	12841611	CALR|chr19:12951925-12952425:*	0.06726887	chr19	12938578	12938579	CALR	FALSE	0.258114397153	0.999998591958	TRUE	K562	Fulco2019	FALSE	6	97245	0.969975	2600.928185	1	12	29.239628	0.004862
FlowFISH_K562	chr19	12841111	12841611	DHPS|chr19:12951925-12952425:*	0.036009285	chr19	12681901	12681902	DHPS	FALSE	0.533628046837	1	TRUE	K562	Fulco2019	FALSE	13	159467	0.892021	2600.928185	1	35	41.180036	0.008635
FlowFISH_K562	chr19	12841111	12841611	DNASE2|chr19:12951925-12952425:*	-0.02416691	chr19	12881467	12881468	DNASE2	FALSE	0.831903837247	1	TRUE	K562	Fulco2019	FALSE	1	40167	0.787356	2600.928185	0	6	34.305112	0.004756
FlowFISH_K562	chr19	12841111	12841611	JUNB|chr19:12951925-12952425:*	-0.06619277	chr19	12791496	12791497	JUNB	FALSE	0.594570127769	0.99995486118	TRUE	K562	Fulco2019	FALSE	5	49859	0.854471	2600.928185	0	16	38.52976	0.005664
FlowFISH_K562	chr19	12841111	12841611	KLF1|chr19:12951925-12952425:*	-0.00242875	chr19	12887198	12887199	KLF1	FALSE	0.956867671004	1	TRUE	K562	Fulco2019	FALSE	2	45849	0.734153	2600.928185	0	9	34.030459	0.003737
FlowFISH_K562	chr19	12841111	12841611	LYL1|chr19:12951925-12952425:*	-0.0346598	chr19	13103160	13103161	LYL1	FALSE	0.631190453704	1	TRUE	K562	Fulco2019	FALSE	11	261806	0.946022	2600.928185	0	42	7.731655	0.00098
FlowFISH_K562	chr19	12841111	12841611	PRDX2|chr19:12951925-12952425:*	0.01229683	chr19	12801858	12801859	PRDX2	FALSE	0.571373758467	1	TRUE	K562	Fulco2019	FALSE	4	39444	0.587825	2600.928185	0	12	28.660584	0.005149
FlowFISH_K562	chr19	12841111	12841611	RAD23A|chr19:12951925-12952425:*	0.01667883	chr19	12945855	12945856	RAD23A	FALSE	0.879333084719	0.999999999994	TRUE	K562	Fulco2019	FALSE	7	104459	0.953111	2600.928185	1	12	19.837766	0.003148
FlowFISH_K562	chr19	12841111	12841611	RNASEH2A|chr19:12951925-12952425:*	0.01085477	chr19	12806556	12806557	RNASEH2A	FALSE	0.972976817433	1	TRUE	K562	Fulco2019	FALSE	3	34741	0.722975	2600.928185	0	12	38.534219	0.007986
FlowFISH_K562	chr19	12841111	12841611	WDR83OS|chr19:12951925-12952425:*	0.01911102	chr19	12669488	12669489	WDR83OS	FALSE	0.916741530673	0.999999998745	TRUE	K562	Fulco2019	FALSE	14	171703	0.590172	2600.928185	1	37	8.02552	0.001847
FlowFISH_K562	chr19	12847511	12848011	C19orf43|chr19:12958325-12958825:*	-0.00446447	chr19	12734774	12734775	C19orf43	FALSE	0.978907240855	1	TRUE	K562	Fulco2019	FALSE	9	112965	0.809252	0	0	30	19.431872	0.001415
FlowFISH_K562	chr19	12847511	12848011	CALR|chr19:12958325-12958825:*	0.03628583	chr19	12938578	12938579	CALR	FALSE	0.645332143214	0.999996011684	TRUE	K562	Fulco2019	FALSE	6	90859	0.969975	0	1	11	13.979292	0.000989
FlowFISH_K562	chr19	12847511	12848011	DHPS|chr19:12958325-12958825:*	0.028172237	chr19	12681901	12681902	DHPS	FALSE	0.673925773765	1	TRUE	K562	Fulco2019	FALSE	13	165853	0.892021	0	1	36	8.578609	0.000765
FlowFISH_K562	chr19	12847511	12848011	DNASE2|chr19:12958325-12958825:*	0.00044092	chr19	12881467	12881468	DNASE2	FALSE	0.99143562774	1	TRUE	K562	Fulco2019	FALSE	1	33781	0.787356	0	0	5	18.252835	0.001076
FlowFISH_K562	chr19	12847511	12848011	JUNB|chr19:12958325-12958825:*	0.01155975	chr19	12791496	12791497	JUNB	FALSE	0.971482099637	0.998425244709	TRUE	K562	Fulco2019	FALSE	5	56245	0.854471	0	0	17	28.951203	0.00181
FlowFISH_K562	chr19	12847511	12848011	KLF1|chr19:12958325-12958825:*	-0.05778445	chr19	12887198	12887199	KLF1	TRUE	2.86324342249e-06	1	TRUE	K562	Fulco2019	TRUE	2	39463	0.734153	0	0	8	33.755792	0.001577
FlowFISH_K562	chr19	12847511	12848011	LYL1|chr19:12958325-12958825:*	-0.040894158	chr19	13103160	13103161	LYL1	FALSE	0.571771322546	1	TRUE	K562	Fulco2019	FALSE	11	255420	0.946022	0	0	41	2.02065	0.000109
FlowFISH_K562	chr19	12847511	12848011	PRDX2|chr19:12958325-12958825:*	0.048726012	chr19	12801858	12801859	PRDX2	TRUE	5.07252707045e-05	1	TRUE	K562	Fulco2019	FALSE	4	45830	0.587825	0	0	13	38.455457	0.002939
FlowFISH_K562	chr19	12847511	12848011	RAD23A|chr19:12958325-12958825:*	0.043390925	chr19	12945855	12945856	RAD23A	FALSE	0.483844455864	0.999999999987	TRUE	K562	Fulco2019	FALSE	7	98073	0.953111	0	1	11	5.154078	0.000348
FlowFISH_K562	chr19	12847511	12848011	RNASEH2A|chr19:12958325-12958825:*	0.01944623	chr19	12806556	12806557	RNASEH2A	FALSE	0.942373016392	1	TRUE	K562	Fulco2019	FALSE	3	41127	0.722975	0	0	13	11.790461	0.001039
FlowFISH_K562	chr19	12847511	12848011	WDR83OS|chr19:12958325-12958825:*	-0.01244938	chr19	12669488	12669489	WDR83OS	FALSE	0.942333898429	0.999999244155	TRUE	K562	Fulco2019	FALSE	14	178089	0.590172	0	1	38	12.697786	0.001243
FlowFISH_K562	chr19	12867151	12867931	C19orf43|chr19:12977965-12978745:*	-0.02816074	chr19	12734774	12734775	C19orf43	FALSE	0.694611332431	1	TRUE	K562	Fulco2019	FALSE	9	132796	0.809252	354.298585	0	31	10.014564	0.002266
FlowFISH_K562	chr19	12867151	12867931	CALR|chr19:12977965-12978745:*	0.06519671	chr19	12938578	12938579	CALR	FALSE	0.201174449072	0.999999999085	TRUE	K562	Fulco2019	FALSE	6	71028	0.969975	354.298585	1	10	21.645655	0.004758
FlowFISH_K562	chr19	12867151	12867931	DHPS|chr19:12977965-12978745:*	0.000412931	chr19	12681901	12681902	DHPS	FALSE	0.982985871576	1	TRUE	K562	Fulco2019	FALSE	13	185684	0.892021	354.298585	1	37	4.680728	0.001298
FlowFISH_K562	chr19	12867151	12867931	DNASE2|chr19:12977965-12978745:*	-0.00610242	chr19	12881467	12881468	DNASE2	FALSE	0.940707498068	1	TRUE	K562	Fulco2019	FALSE	1	13950	0.787356	354.298585	0	4	60.186849	0.011031
FlowFISH_K562	chr19	12867151	12867931	JUNB|chr19:12977965-12978745:*	-0.00283046	chr19	12791496	12791497	JUNB	FALSE	0.97879725347	0.999993247311	TRUE	K562	Fulco2019	FALSE	5	76076	0.854471	354.298585	0	18	10.843182	0.002107
FlowFISH_K562	chr19	12867151	12867931	KLF1|chr19:12977965-12978745:*	-0.02608724	chr19	12887198	12887199	KLF1	TRUE	0.04307847229	1	TRUE	K562	Fulco2019	TRUE	2	19632	0.734153	354.298585	0	7	35.554619	0.005162
FlowFISH_K562	chr19	12867151	12867931	LYL1|chr19:12977965-12978745:*	-0.010315449	chr19	13103160	13103161	LYL1	FALSE	0.837761104034	1	TRUE	K562	Fulco2019	FALSE	11	235589	0.946022	354.298585	0	40	4.813199	0.000807
FlowFISH_K562	chr19	12867151	12867931	PRDX2|chr19:12977965-12978745:*	-0.004710272	chr19	12801858	12801859	PRDX2	FALSE	0.79638058576	1	TRUE	K562	Fulco2019	FALSE	4	65661	0.587825	354.298585	0	14	13.462645	0.003198
FlowFISH_K562	chr19	12867151	12867931	RAD23A|chr19:12977965-12978745:*	0.034173636	chr19	12945855	12945856	RAD23A	FALSE	0.483844455864	1	TRUE	K562	Fulco2019	FALSE	7	78242	0.953111	354.298585	1	10	18.006805	0.003777
FlowFISH_K562	chr19	12867151	12867931	RNASEH2A|chr19:12977965-12978745:*	0.00372532	chr19	12806556	12806557	RNASEH2A	FALSE	0.972976817433	1	TRUE	K562	Fulco2019	FALSE	3	60958	0.722975	354.298585	0	14	12.08772	0.003312
FlowFISH_K562	chr19	12867151	12867931	WDR83OS|chr19:12977965-12978745:*	-0.00341757	chr19	12669488	12669489	WDR83OS	FALSE	0.984597927861	0.999999999989	TRUE	K562	Fulco2019	FALSE	14	197920	0.590172	354.298585	1	39	3.460769	0.001053
FlowFISH_K562	chr19	12872211	12872711	C19orf43|chr19:12983025-12983525:*	-0.0198467	chr19	12734774	12734775	C19orf43	FALSE	0.840673941571	0.999997001342	TRUE	K562	Fulco2019	FALSE	9	137705	0.809252	1775.392816	0	33	0.002112	0
FlowFISH_K562	chr19	12872211	12872711	CALR|chr19:12983025-12983525:*	0.14316675	chr19	12938578	12938579	CALR	FALSE	0.140212380844	0.994859153402	TRUE	K562	Fulco2019	FALSE	6	66119	0.969975	1775.392816	1	8	21.77743	0.000811
FlowFISH_K562	chr19	12872211	12872711	DHPS|chr19:12983025-12983525:*	0.034285767	chr19	12681901	12681902	DHPS	FALSE	0.715999586887	0.999999089299	TRUE	K562	Fulco2019	FALSE	13	190593	0.892021	1775.392816	1	39	12.166446	0.000572
FlowFISH_K562	chr19	12872211	12872711	DNASE2|chr19:12983025-12983525:*	0.00093884	chr19	12881467	12881468	DNASE2	FALSE	0.99143562774	0.999999940208	TRUE	K562	Fulco2019	FALSE	1	9041	0.787356	1775.392816	0	2	85.289518	0.00265
FlowFISH_K562	chr19	12872211	12872711	JUNB|chr19:12983025-12983525:*	0.08184572	chr19	12791496	12791497	JUNB	FALSE	0.761174794484	0.817302329586	TRUE	K562	Fulco2019	FALSE	5	80985	0.854471	1775.392816	0	20	19.486616	0.000642
FlowFISH_K562	chr19	12872211	12872711	KLF1|chr19:12983025-12983525:*	-0.02019627	chr19	12887198	12887199	KLF1	FALSE	0.639159049481	1	TRUE	K562	Fulco2019	FALSE	2	14723	0.734153	1775.392816	0	5	50.323072	0.001238
FlowFISH_K562	chr19	12872211	12872711	LYL1|chr19:12983025-12983525:*	0.019547658	chr19	13103160	13103161	LYL1	FALSE	0.801108622545	0.999991651056	TRUE	K562	Fulco2019	FALSE	11	230680	0.946022	1775.392816	0	38	2.071171	5.9e-05
FlowFISH_K562	chr19	12872211	12872711	PRDX2|chr19:12983025-12983525:*	-0.008014272	chr19	12801858	12801859	PRDX2	FALSE	0.79638058576	1	TRUE	K562	Fulco2019	FALSE	4	70570	0.587825	1775.392816	0	16	17.623021	0.00071
FlowFISH_K562	chr19	12872211	12872711	RAD23A|chr19:12983025-12983525:*	0.024427049	chr19	12945855	12945856	RAD23A	FALSE	0.879333084719	0.999973052388	TRUE	K562	Fulco2019	FALSE	7	73333	0.953111	1775.392816	1	8	25.644478	0.000912
FlowFISH_K562	chr19	12872211	12872711	RNASEH2A|chr19:12983025-12983525:*	-0.00307619	chr19	12806556	12806557	RNASEH2A	FALSE	0.984196889371	0.999999999999	TRUE	K562	Fulco2019	FALSE	3	65867	0.722975	1775.392816	0	16	10.558784	0.00049
FlowFISH_K562	chr19	12872211	12872711	WDR83OS|chr19:12983025-12983525:*	0.11942547	chr19	12669488	12669489	WDR83OS	FALSE	0.48151389826	0.964562651354	TRUE	K562	Fulco2019	FALSE	14	202829	0.590172	1775.392816	1	41	8.992743	0.000464
FlowFISH_K562	chr19	12872831	12873371	C19orf43|chr19:12983645-12984185:*	-0.04235871	chr19	12734774	12734775	C19orf43	FALSE	0.694611332431	0.999999999902	TRUE	K562	Fulco2019	FALSE	9	138326	0.809252	354.298585	0	34	0.002102	0
FlowFISH_K562	chr19	12872831	12873371	CALR|chr19:12983645-12984185:*	-0.02868288	chr19	12938578	12938579	CALR	FALSE	0.791920515845	0.999136711154	TRUE	K562	Fulco2019	FALSE	6	65498	0.969975	354.298585	1	7	21.745807	0.002058
FlowFISH_K562	chr19	12872831	12873371	DHPS|chr19:12983645-12984185:*	-0.013595713	chr19	12681901	12681902	DHPS	FALSE	0.945294485662	0.999999942176	TRUE	K562	Fulco2019	FALSE	13	191214	0.892021	354.298585	1	40	12.172546	0.001452
FlowFISH_K562	chr19	12872831	12873371	JUNB|chr19:12983645-12984185:*	-0.08536013	chr19	12791496	12791497	JUNB	FALSE	0.594581108514	0.959037426692	TRUE	K562	Fulco2019	FALSE	5	81606	0.854471	354.298585	0	21	19.509556	0.001632
FlowFISH_K562	chr19	12872831	12873371	KLF1|chr19:12983645-12984185:*	-0.02109686	chr19	12887198	12887199	KLF1	FALSE	0.591083950756	1	TRUE	K562	Fulco2019	FALSE	2	14102	0.734153	354.298585	0	4	49.990796	0.003124
FlowFISH_K562	chr19	12872831	12873371	LYL1|chr19:12983645-12984185:*	-0.041995405	chr19	13103160	13103161	LYL1	FALSE	0.713474661601	1	TRUE	K562	Fulco2019	FALSE	11	230059	0.946022	354.298585	0	37	2.070314	0.000149
FlowFISH_K562	chr19	12872831	12873371	PRDX2|chr19:12983645-12984185:*	-0.003102997	chr19	12801858	12801859	PRDX2	FALSE	0.933463935101	1	TRUE	K562	Fulco2019	FALSE	4	71191	0.587825	354.298585	0	17	17.646808	0.001804
FlowFISH_K562	chr19	12872831	12873371	RAD23A|chr19:12983645-12984185:*	-0.012010938	chr19	12945855	12945856	RAD23A	FALSE	0.950742112523	0.999952987384	TRUE	K562	Fulco2019	FALSE	7	72712	0.953111	354.298585	1	7	25.610904	0.002312
