	dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	orientation	distance	distanceClass	binStart	binEnd	ENFORMER_score
4258	Gasperini2019	chr1	154886234	154886734	PMVK|chr1:154858710-154859210:.	-0.014217024955664	chr1	154936990	154936991	PMVK	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	True	50756	0	51	56	0.025600415
4260	Gasperini2019	chr1	154995616	154996116	CKS1B|chr1:154968092-154968592:.	-0.0716435032280555	chr1	154974653	154974654	CKS1B	False	0.364111667485763	1.0	True	K562	Gasperini et al., 2019	False	False	21463	0	611	616	0.05823133
4269	Gasperini2019	chr1	156398375	156398875	CCT3|chr1:156368167-156368667:.	0.0096060315887649	chr1	156367872	156367873	CCT3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	31003	0	686	691	0.00011908104
4288	Gasperini2019	chr1	156602662	156603162	NAXE|chr1:156572454-156572954:.	-0.0297518724697008	chr1	156591762	156591763	NAXE	False	0.99745994814213	1.0	True	K562	Gasperini et al., 2019	False	False	11400	0	533	538	0.21276048
4307	Gasperini2019	chr1	156694071	156694571	MRPL24|chr1:156663863-156664363:.	-0.0021683116133641	chr1	156741589	156741590	MRPL24	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	47518	0	76	81	0.00015856842
4309	Gasperini2019	chr1	156694071	156694571	PRCC|chr1:156663863-156664363:.	-0.053538366657904	chr1	156750610	156750611	PRCC	False	0.234786765952356	0.95	True	K562	Gasperini et al., 2019	False	True	56539	0	6	11	0.00045189116
4321	Gasperini2019	chr1	157274605	157275257	RP11-85G21.3|chr1:157244395-157245047:.	-0.0363460515301312	chr1	157280716	157280717	RP11-85G21.3	True	0.0470784199962591	0.1	True	K562	Gasperini et al., 2019	True	True	6111	0	400	406	0.0006604335
4325	Gasperini2019	chr1	158689047	158689547	SPTA1|chr1:158658837-158659337:.	-0.094944473400681	chr1	158686697	158686698	SPTA1	True	8.728836153262581e-19	0.7	True	K562	Gasperini et al., 2019	True	False	2850	0	466	471	0.26468414
4326	Gasperini2019	chr1	158691856	158692709	SPTA1|chr1:158661646-158662499:.	-0.100250496088169	chr1	158686697	158686698	SPTA1	True	3.26056634130827e-24	0.6	True	K562	Gasperini et al., 2019	True	False	6012	0	488	495	0.47511673
4345	Gasperini2019	chr1	161502961	161503461	FCGR2A|chr1:161472751-161473251:.	-0.0297007162798315	chr1	161505430	161505431	FCGR2A	True	0.0143249151170178	0.1	True	K562	Gasperini et al., 2019	True	True	2469	0	428	433	1.0764339
4381	Gasperini2019	chr1	180610505	180611005	XPR1|chr1:180579641-180580141:.	-0.0905459772369474	chr1	180632004	180632005	XPR1	True	1.51139411027458e-06	0.85	True	K562	Gasperini et al., 2019	True	True	21499	0	280	284	0.07710346
4387	Gasperini2019	chr1	182337949	182338449	GLUL|chr1:182307084-182307584:.	-0.173213581213273	chr1	182392205	182392206	GLUL	True	2.8619849087546506e-21	1.0	True	K562	Gasperini et al., 2019	True	True	54256	0	24	29	0.0057768626
4389	Gasperini2019	chr1	182338869	182339369	GLUL|chr1:182308004-182308504:.	-0.157139893298427	chr1	182392205	182392206	GLUL	True	1.5794795601477902e-15	1.0	True	K562	Gasperini et al., 2019	True	True	53336	0	31	36	0.005934645
4390	Gasperini2019	chr1	182362501	182363298	GLUL|chr1:182331636-182332433:.	0.026981906244139	chr1	182392205	182392206	GLUL	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	True	29704	0	215	223	0.0036145032
4394	Gasperini2019	chr1	193113367	193113867	GLRX2|chr1:193082497-193082997:.	-0.017684900969623	chr1	193106113	193106114	GLRX2	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	7754	0	504	509	0.00038654916
4395	Gasperini2019	chr1	193115604	193116104	UCHL5|chr1:193084734-193085234:.	-0.0426954517655491	chr1	193060079	193060080	UCHL5	False	0.807245994425963	1.0	True	K562	Gasperini et al., 2019	False	False	56025	0	881	886	0.007251768
4396	Gasperini2019	chr1	198633566	198634247	PTPRC|chr1:198602696-198603377:.	-0.0806052505764797	chr1	198638671	198638672	PTPRC	True	3.69766897894262e-18	0.75	True	K562	Gasperini et al., 2019	True	True	5105	0	408	414	0.098993026
4397	Gasperini2019	chr1	201566679	201567432	NAV1|chr1:201535807-201536560:.	-0.0143285085666225	chr1	201622885	201622886	NAV1	True	0.0134955142359054	0.05	True	K562	Gasperini et al., 2019	True	True	56206	0	8	15	0.00021585167
4418	Gasperini2019	chr1	203005609	203006109	ADIPOR1|chr1:202974737-202975237:.	-0.016676237614467	chr1	202958571	202958572	ADIPOR1	False	0.471551194054117	1.0	True	K562	Gasperini et al., 2019	False	False	47538	0	815	820	0.0068001575
4420	Gasperini2019	chr1	203005609	203006109	TMEM183A|chr1:202974737-202975237:.	-0.106355271574818	chr1	203007386	203007387	TMEM183A	True	1.22426351939538e-07	0.95	True	K562	Gasperini et al., 2019	True	True	1777	0	434	439	0.8691161
4431	Gasperini2019	chr1	207746272	207746873	CD46|chr1:207919617-207920218:.	-0.0750114225909791	chr1	207752057	207752058	CD46	True	0.0003942193695299	1.0	True	K562	Gasperini et al., 2019	True	True	5785	0	402	408	0.116770245
4443	Gasperini2019	chr1	212429837	212431414	NENF|chr1:212603179-212604756:.	-0.124071184794424	chr1	212432887	212432888	NENF	True	0.0013470491797426	1.0	True	K562	Gasperini et al., 2019	True	True	3050	0	424	437	0.78949386
4447	Gasperini2019	chr1	213045154	213046736	RPS6KC1|chr1:213218496-213220078:.	-0.0447293310676283	chr1	213051233	213051234	RPS6KC1	True	0.0021440325397801	0.45	True	K562	Gasperini et al., 2019	True	True	6079	0	400	413	0.19050159
4453	Gasperini2019	chr1	224333266	224334434	CNIH4|chr1:224520968-224522136:.	-0.0165718728790353	chr1	224356850	224356851	CNIH4	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	23584	0	263	273	0.20728305
4458	Gasperini2019	chr1	225444796	225445296	LBR|chr1:225632498-225632998:.	-0.0779828438078987	chr1	225428924	225428925	LBR	False	0.0525328527730366	1.0	True	K562	Gasperini et al., 2019	False	False	16372	0	572	576	0.085922405
4462	Gasperini2019	chr1	225768970	225769470	SRP9|chr1:225956672-225957172:.	-0.01842115755465	chr1	225777813	225777814	SRP9	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	8843	0	378	383	0.12827224
4466	Gasperini2019	chr1	225928390	225928890	PYCR2|chr1:226116090-226116590:.	-0.166364518872039	chr1	225924339	225924340	PYCR2	True	1.36730151413498e-20	1.0	True	K562	Gasperini et al., 2019	True	False	4551	0	479	484	0.577703
4477	Gasperini2019	chr1	226009565	226010065	H3F3A|chr1:226197266-226197766:.	0.0189713756522985	chr1	226061851	226061852	H3F3A	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	52286	0	39	44	0.0012050981
4480	Gasperini2019	chr1	226109710	226110695	H3F3A|chr1:226297411-226298396:.	-0.0410676637018077	chr1	226061851	226061852	H3F3A	False	0.808801249527217	0.95	True	K562	Gasperini et al., 2019	False	False	48844	0	821	830	0.007912512
4510	Gasperini2019	chr1	231046680	231047180	FAM89A|chr1:231182426-231182926:.	-0.249882853643402	chr1	231040245	231040246	FAM89A	True	3.5421507625761e-46	1.0	True	K562	Gasperini et al., 2019	True	False	6935	0	498	503	0.0647944
4512	Gasperini2019	chr1	231048974	231049909	FAM89A|chr1:231184720-231185655:.	-0.183845654182022	chr1	231040245	231040246	FAM89A	True	2.15968557821748e-10	0.95	True	K562	Gasperini et al., 2019	True	False	9664	0	516	524	0.17195588
4515	Gasperini2019	chr1	231053506	231054137	FAM89A|chr1:231189252-231189883:.	-0.101152410822317	chr1	231040245	231040246	FAM89A	True	0.0003954698312526	0.95	True	K562	Gasperini et al., 2019	True	False	13892	0	551	557	0.47032562
4516	Gasperini2019	chr1	231065649	231066489	FAM89A|chr1:231201395-231202235:.	-0.0963867399548555	chr1	231040245	231040246	FAM89A	True	2.09867382704491e-05	1.0	True	K562	Gasperini et al., 2019	True	False	26244	0	646	654	0.30095595
4536	Gasperini2019	chr1	234583655	234584155	IRF2BP2|chr1:234719401-234719901:.	-0.0148826300585383	chr1	234609524	234609525	IRF2BP2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	25869	0	245	250	0.0046294667
4575	Gasperini2019	chr1	247855128	247855628	TRIM58|chr1:248018430-248018930:.	-0.054643674384666	chr1	247857199	247857200	TRIM58	True	0.0257071018607152	0.85	True	K562	Gasperini et al., 2019	True	True	2071	0	431	436	1.7902396
4576	Gasperini2019	chr1	248889286	248889921	ZNF672|chr1:249183485-249184120:.	-0.0953741417947229	chr1	248838210	248838211	ZNF672	True	0.0006360456754802	0.8	True	K562	Gasperini et al., 2019	True	False	51711	0	847	852	0.34256524
4578	Gasperini2019	chr10	4941547	4942047	AKR1C1|chr10:4983739-4984239:.	-0.0749379788998597	chr10	4963253	4963254	AKR1C1	True	0.0020514792837078	0.7	True	K562	Gasperini et al., 2019	True	True	21706	0	278	283	0.9037334
4610	Gasperini2019	chr10	43380647	43381147	HNRNPF|chr10:43876095-43876595:.	0.0217596867227658	chr10	43409165	43409166	HNRNPF	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	28518	0	225	230	0.17338765
4624	Gasperini2019	chr10	70667141	70667813	ADAMTS14|chr10:72426897-72427569:.	-0.0431398128391516	chr10	70672803	70672804	ADAMTS14	True	3.48209813538241e-06	0.1	True	K562	Gasperini et al., 2019	True	True	5662	0	403	410	0.045826696
4627	Gasperini2019	chr10	71893870	71894370	PSAP|chr10:73653628-73654128:.	-0.0715416137654005	chr10	71851374	71851375	PSAP	False	0.642610562472322	1.0	True	K562	Gasperini et al., 2019	False	False	42996	0	780	784	0.01859498
4628	Gasperini2019	chr10	72244090	72245417	ANAPC16|chr10:74003848-74005175:.	0.0399786392733446	chr10	72216000	72216001	ANAPC16	False	0.64796177387242	1.0	True	K562	Gasperini et al., 2019	False	False	29417	0	667	678	0.14698471
4629	Gasperini2019	chr10	72254684	72255534	ANAPC16|chr10:74014442-74015292:.	0.00169283872009	chr10	72216000	72216001	ANAPC16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	39534	0	750	757	0.20668297
4632	Gasperini2019	chr10	72256978	72257478	ANAPC16|chr10:74016736-74017236:.	0.0202911964776864	chr10	72216000	72216001	ANAPC16	False	0.913009985672721	1.0	True	K562	Gasperini et al., 2019	False	False	41478	0	768	773	0.10467355
4662	Gasperini2019	chr10	73991727	73992227	VCL|chr10:75751485-75751985:.	-0.0688053472579646	chr10	73995193	73995194	VCL	True	0.0140875738618465	0.9	True	K562	Gasperini et al., 2019	True	True	3466	0	420	425	0.00085957546
4663	Gasperini2019	chr10	75262092	75262592	VDAC2|chr10:77021850-77022350:.	-0.0106308186625007	chr10	75210154	75210155	VDAC2	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	52438	0	853	858	0.0077977553
4664	Gasperini2019	chr10	87500579	87501079	MINPP1|chr10:89260336-89260836:.	-0.0599425823613722	chr10	87504875	87504876	MINPP1	True	0.0115321381847577	0.65	True	K562	Gasperini et al., 2019	True	True	4296	0	414	419	1.1347629
4670	Gasperini2019	chr10	95297410	95297910	PDLIM1|chr10:97057167-97057667:.	-0.12530610822312	chr10	95291023	95291024	PDLIM1	True	0.0017111912365001	0.85	True	K562	Gasperini et al., 2019	True	False	6887	0	497	502	0.96153605
4677	Gasperini2019	chr10	100370530	100371657	SCD|chr10:102130287-102131414:.	-0.0453927160961344	chr10	100347124	100347125	SCD	False	0.639021089817003	1.0	True	K562	Gasperini et al., 2019	False	False	24533	0	630	640	1.1854006
4681	Gasperini2019	chr10	117411392	117412093	PDZD8|chr10:119170903-119171604:.	-0.0604277618515763	chr10	117375466	117375467	PDZD8	True	0.0344245261015913	0.8	True	K562	Gasperini et al., 2019	True	False	36627	0	728	735	1.0288323
4689	Gasperini2019	chr11	267480	268474	PSMD13|chr11:267480-268474:.	-0.0181568727812645	chr11	236546	236547	PSMD13	False	0.993558713237505	1.0	True	K562	Gasperini et al., 2019	False	False	31928	0	689	698	0.0028391737
4695	Gasperini2019	chr11	268698	269824	PSMD13|chr11:268698-269824:.	-0.0208261699267334	chr11	236546	236547	PSMD13	False	0.830312730375997	1.0	True	K562	Gasperini et al., 2019	False	False	33278	0	699	708	0.016863875
4726	Gasperini2019	chr11	5280486	5280986	HBB|chr11:5301716-5302216:.	-0.0177217613569358	chr11	5229394	5229395	HBB	True	0.0018326411888562	0.05	True	K562	Gasperini et al., 2019	True	False	51592	0	847	852	0.009822585
4727	Gasperini2019	chr11	5280486	5280986	HBD|chr11:5301716-5302216:.	-0.0690148237750692	chr11	5235369	5235370	HBD	True	5.24811313703831e-07	0.85	True	K562	Gasperini et al., 2019	True	False	45617	0	800	805	0.01191889
4728	Gasperini2019	chr11	5280486	5280986	HBG1|chr11:5301716-5302216:.	-0.470617946397366	chr11	5249891	5249892	HBG1	True	6.720397334818671e-182	1.0	True	K562	Gasperini et al., 2019	True	False	31095	0	687	691	0.71999884
4729	Gasperini2019	chr11	5284550	5285050	HBG1|chr11:5305780-5306280:.	-0.528616216525615	chr11	5249891	5249892	HBG1	True	2.4700916536278e-47	0.85	True	K562	Gasperini et al., 2019	True	False	35159	0	718	723	0.4084959
4730	Gasperini2019	chr11	5288018	5288518	HBG1|chr11:5309248-5309748:.	-0.261732716241847	chr11	5249891	5249892	HBG1	True	3.28305605772198e-12	0.75	True	K562	Gasperini et al., 2019	True	False	38627	0	745	750	0.20155397
4732	Gasperini2019	chr11	9364144	9365232	IPO7|chr11:9385691-9386779:.	0.0076616298542158	chr11	9384622	9384623	IPO7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	20478	0	288	297	0.43678936
4739	Gasperini2019	chr11	10735602	10736102	CTR9|chr11:10757149-10757649:.	0.0167750417316432	chr11	10750987	10750988	CTR9	False	0.957975489813588	1.0	True	K562	Gasperini et al., 2019	False	True	15385	0	327	332	0.12710755
4744	Gasperini2019	chr11	18384099	18384599	LDHA|chr11:18405646-18406146:.	-0.0636965430966394	chr11	18394388	18394389	LDHA	False	0.330209907903148	0.95	True	K562	Gasperini et al., 2019	False	True	10289	0	367	372	0.46297312
4755	Gasperini2019	chr11	33932753	33933253	LMO2|chr11:33954300-33954800:.	-0.0833244316724348	chr11	33892288	33892289	LMO2	True	0.0031067638451659	1.0	True	K562	Gasperini et al., 2019	True	False	40965	0	764	769	0.00027788413
4759	Gasperini2019	chr11	33936808	33937715	LMO2|chr11:33958355-33959262:.	-0.145709694983016	chr11	33892288	33892289	LMO2	True	2.1215115802199e-13	0.95	True	K562	Gasperini et al., 2019	True	False	45427	0	795	803	0.00034226393
4764	Gasperini2019	chr11	33941571	33942071	LMO2|chr11:33963118-33963618:.	-0.280202170310181	chr11	33892288	33892289	LMO2	True	1.14815634440628e-85	1.0	True	K562	Gasperini et al., 2019	True	False	49783	0	833	837	0.0007805457
4772	Gasperini2019	chr11	33944736	33945236	LMO2|chr11:33966283-33966783:.	-0.405874217490095	chr11	33892288	33892289	LMO2	True	2.49996837293044e-185	1.0	True	K562	Gasperini et al., 2019	True	False	52948	0	857	862	0.00035184092
4777	Gasperini2019	chr11	34426836	34427967	CAT|chr11:34448383-34449514:.	-0.0272873532299621	chr11	34438925	34438926	CAT	False	0.857935067204278	1.0	True	K562	Gasperini et al., 2019	False	True	12089	0	353	363	1.1719017
4820	Gasperini2019	chr11	57292880	57293380	SSRP1|chr11:57060354-57060854:.	-0.0340784312773383	chr11	57335876	57335877	SSRP1	False	0.920349664069358	0.95	True	K562	Gasperini et al., 2019	False	True	42996	0	112	117	0.16133416
4839	Gasperini2019	chr11	61871048	61871769	FADS1|chr11:61638520-61639241:.	-0.0697851899602349	chr11	61829317	61829318	FADS1	True	0.0248631051382781	0.95	True	K562	Gasperini et al., 2019	True	False	42452	0	774	780	0.00032065753
4840	Gasperini2019	chr11	61871048	61871769	FADS3|chr11:61638520-61639241:.	0.0597111420831336	chr11	61892050	61892051	FADS3	True	0.0022191547353586	0.9	True	K562	Gasperini et al., 2019	False	True	21002	0	283	290	0.0016975839
4853	Gasperini2019	chr11	61971409	61972293	FTH1|chr11:61738881-61739765:.	-0.422771301242124	chr11	61967659	61967660	FTH1	True	1.69590358235101e-115	0.95	True	K562	Gasperini et al., 2019	True	False	4634	0	477	485	0.63303524
4877	Gasperini2019	chr11	62680733	62681233	LBHD1|chr11:62448205-62448705:.	0.0309052989481053	chr11	62672254	62672255	LBHD1	False	0.998511489832238	0.95	True	K562	Gasperini et al., 2019	False	False	8979	0	514	519	0.054437052
4902	Gasperini2019	chr11	64334970	64335891	BAD|chr11:64102442-64103363:.	0.0035592310200991	chr11	64284703	64284704	BAD	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	False	51188	0	840	848	0.07759531
4907	Gasperini2019	chr11	64334970	64335891	ESRRA|chr11:64102442-64103363:.	-0.0385817585853391	chr11	64305572	64305573	ESRRA	False	0.332792329474131	1.0	True	K562	Gasperini et al., 2019	False	False	30319	0	677	685	0.1038865
4913	Gasperini2019	chr11	64334970	64335891	PRDX5|chr11:64102442-64103363:.	0.002761570166468	chr11	64318088	64318089	PRDX5	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	17803	0	579	588	0.4546851
4917	Gasperini2019	chr11	64334970	64335891	TRMT112|chr11:64102442-64103363:.	-0.0184006893545184	chr11	64318083	64318084	TRMT112	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	17808	0	579	588	0.557122
4929	Gasperini2019	chr11	65150605	65151105	FAU|chr11:64918076-64918576:.	0.0368858734134387	chr11	65122472	65122473	FAU	False	0.818906178756057	1.0	True	K562	Gasperini et al., 2019	False	False	28633	0	667	672	0.04132463
4963	Gasperini2019	chr11	65419862	65420362	NEAT1|chr11:65187333-65187833:.	-0.100299330170257	chr11	65422774	65422775	NEAT1	False	0.0753357464049519	0.95	True	K562	Gasperini et al., 2019	False	True	2912	0	425	430	0.15885583
4989	Gasperini2019	chr11	65472002	65472502	MALAT1|chr11:65239473-65239973:.	-0.072927939945415	chr11	65497762	65497763	MALAT1	False	0.146412521530475	1.0	True	K562	Gasperini et al., 2019	False	True	25760	0	246	251	0.19853047
4992	Gasperini2019	chr11	65472002	65472502	NEAT1|chr11:65239473-65239973:.	0.0188950887756178	chr11	65422774	65422775	NEAT1	False	0.833534927830513	1.0	True	K562	Gasperini et al., 2019	False	False	49728	0	832	837	0.110410616
5009	Gasperini2019	chr11	65477117	65477876	MALAT1|chr11:65244588-65245347:.	-0.0146643893266235	chr11	65497762	65497763	MALAT1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	20645	0	286	293	0.09149795
5011	Gasperini2019	chr11	65477117	65477876	NEAT1|chr11:65244588-65245347:.	0.056796590985605	chr11	65422774	65422775	NEAT1	False	0.616662489712862	1.0	True	K562	Gasperini et al., 2019	False	False	55102	0	872	879	0.028492758
5025	Gasperini2019	chr11	65478647	65479147	MALAT1|chr11:65246118-65246618:.	0.050277495578259	chr11	65497762	65497763	MALAT1	False	0.678863501262365	1.0	True	K562	Gasperini et al., 2019	False	True	19115	0	298	303	0.07997372
5076	Gasperini2019	chr11	65903079	65903579	CFL1|chr11:65670550-65671050:.	-0.0354061778881587	chr11	65862025	65862026	CFL1	False	0.90451339772034	1.0	True	K562	Gasperini et al., 2019	False	False	41554	0	768	773	0.002633003
5083	Gasperini2019	chr11	65906553	65907053	CFL1|chr11:65674024-65674524:.	-0.0302624206665544	chr11	65862025	65862026	CFL1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	45028	0	795	800	0.0011762867
5091	Gasperini2019	chr11	65928038	65928538	DRAP1|chr11:65695509-65696009:.	-0.0969431020251811	chr11	65919257	65919258	DRAP1	True	1.49815517925494e-05	1.0	True	K562	Gasperini et al., 2019	True	False	9281	0	516	521	0.5877376
5093	Gasperini2019	chr11	65928038	65928538	FIBP|chr11:65695509-65696009:.	-0.0097858396236977	chr11	65888538	65888539	FIBP	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	40000	0	756	761	0.02774145
5096	Gasperini2019	chr11	65928038	65928538	SART1|chr11:65695509-65696009:.	-0.006024891146898	chr11	65961689	65961690	SART1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	33651	0	185	190	0.041910395
5098	Gasperini2019	chr11	65928608	65929108	DRAP1|chr11:65696079-65696579:.	-0.062345340881231	chr11	65919257	65919258	DRAP1	False	0.576268960243846	1.0	True	K562	Gasperini et al., 2019	False	False	9851	0	521	525	0.17351496
5103	Gasperini2019	chr11	65941318	65941818	DRAP1|chr11:65708789-65709289:.	-0.0364161703325092	chr11	65919257	65919258	DRAP1	False	0.998511489832238	0.85	True	K562	Gasperini et al., 2019	False	False	22561	0	620	625	0.2526335
5109	Gasperini2019	chr11	67572611	67573568	GSTP1|chr11:67340082-67341039:.	-0.0373388140551065	chr11	67583595	67583596	GSTP1	False	0.8889073831936	1.0	True	K562	Gasperini et al., 2019	False	True	10984	0	362	370	0.2173441
5113	Gasperini2019	chr11	67600315	67601033	GSTP1|chr11:67367786-67368504:.	-0.114455651771257	chr11	67583595	67583596	GSTP1	True	0.0198128677402012	0.95	True	K562	Gasperini et al., 2019	True	False	17438	0	578	585	0.22629668
5115	Gasperini2019	chr11	67620654	67621154	GSTP1|chr11:67388125-67388625:.	-0.0587993153001695	chr11	67583595	67583596	GSTP1	False	0.402157236240225	1.0	True	K562	Gasperini et al., 2019	False	False	37559	0	737	742	0.14348128
