dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated
FlowFISH_K562	chr19	49110468	49110988	BCAT2|chr19:49613725-49614245:*	-0.07898466	chr19	48811028.0	48811029.0	BCAT2	False	0.82829963998	0.999978061826	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49110468	49110988	FTL|chr19:49613725-49614245:*	-0.08394861	chr19	48965301.0	48965302.0	FTL	False	0.35700795191	0.999260495997	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49110468	49110988	FUT1|chr19:49613725-49614245:*	-0.02966131	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.994599835234	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49110468	49110988	NUCB1|chr19:49613725-49614245:*	-0.0053470971	chr19	48900050.0	48900051.0	NUCB1	False	0.988366753334	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	BAX|chr19:49619745-49620265:*	0.019857559	chr19	48954815.0	48954816.0	BAX	False	0.984766011464	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	BCAT2|chr19:49619745-49620265:*	0.01808251	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	FTL|chr19:49619745-49620265:*	-0.0045476	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	FUT1|chr19:49619745-49620265:*	-0.00556161	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.99999995071	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	NUCB1|chr19:49619745-49620265:*	-0.0132297972	chr19	48900050.0	48900051.0	NUCB1	False	0.848104381845	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49116488	49117008	PPP1R15A|chr19:49619745-49620265:*	-0.07484439	chr19	48872392.0	48872393.0	PPP1R15A	False	0.823053279758	0.997031644318	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	BAX|chr19:49631065-49631765:*	-0.013636387	chr19	48954815.0	48954816.0	BAX	False	0.984766011464	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	BCAT2|chr19:49631065-49631765:*	0.00364164	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	FTL|chr19:49631065-49631765:*	0.00211372	chr19	48965301.0	48965302.0	FTL	False	0.974290566785	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	FUT1|chr19:49631065-49631765:*	-0.01207217	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	NUCB1|chr19:49631065-49631765:*	-0.0041600501	chr19	48900050.0	48900051.0	NUCB1	False	0.955960673817	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49127808	49128508	PPP1R15A|chr19:49631065-49631765:*	-0.02228212	chr19	48872392.0	48872393.0	PPP1R15A	False	0.943146464677	0.999996500087	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	BAX|chr19:49632465-49632985:*	-0.001863117	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	BCAT2|chr19:49632465-49632985:*	0.00602515	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	FTL|chr19:49632465-49632985:*	0.03676575	chr19	48965301.0	48965302.0	FTL	False	0.33321195165	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	FUT1|chr19:49632465-49632985:*	0.00640578	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	NUCB1|chr19:49632465-49632985:*	-0.005173032	chr19	48900050.0	48900051.0	NUCB1	False	0.955960673817	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49129208	49129728	PPP1R15A|chr19:49632465-49632985:*	-0.02568935	chr19	48872392.0	48872393.0	PPP1R15A	False	0.943146464677	0.999993729093	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	BAX|chr19:49636645-49637145:*	0.020070198	chr19	48954815.0	48954816.0	BAX	False	0.962221045406	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	BCAT2|chr19:49636645-49637145:*	0.03146979	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	FTL|chr19:49636645-49637145:*	0.00935057	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	FUT1|chr19:49636645-49637145:*	-0.00957194	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.99999999893	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	NUCB1|chr19:49636645-49637145:*	0.0008643171	chr19	48900050.0	48900051.0	NUCB1	False	0.991148674283	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49133388	49133888	PPP1R15A|chr19:49636645-49637145:*	0.07578171	chr19	48872392.0	48872393.0	PPP1R15A	False	0.814082257343	0.998056302599	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	BAX|chr19:49639205-49639745:*	-0.006005274	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	BCAT2|chr19:49639205-49639745:*	-0.00845959	chr19	48811028.0	48811029.0	BCAT2	False	0.930121891617	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	FTL|chr19:49639205-49639745:*	0.04003361	chr19	48965301.0	48965302.0	FTL	False	0.502669807777	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	FUT1|chr19:49639205-49639745:*	0.01008293	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999921185517	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	NUCB1|chr19:49639205-49639745:*	-0.0396042485	chr19	48900050.0	48900051.0	NUCB1	False	0.0945414787481	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49135948	49136488	PPP1R15A|chr19:49639205-49639745:*	-0.09203215	chr19	48872392.0	48872393.0	PPP1R15A	False	0.752178606024	0.992651955575	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	BAX|chr19:49646085-49646585:*	0.009427259	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	BCAT2|chr19:49646085-49646585:*	-0.00876318	chr19	48811028.0	48811029.0	BCAT2	False	0.930121891617	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	FTL|chr19:49646085-49646585:*	0.00959925	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	FUT1|chr19:49646085-49646585:*	-0.01085081	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999999992	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	NUCB1|chr19:49646085-49646585:*	-0.0170551412	chr19	48900050.0	48900051.0	NUCB1	False	0.662888684657	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49142828	49143328	PPP1R15A|chr19:49646085-49646585:*	-0.0384066	chr19	48872392.0	48872393.0	PPP1R15A	False	0.905192286569	0.999888544383	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	BAX|chr19:49650945-49651825:*	0.004392966	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	BCAT2|chr19:49650945-49651825:*	-0.0030033	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	FTL|chr19:49650945-49651825:*	0.00586338	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	FUT1|chr19:49650945-49651825:*	-0.02558226	chr19	48755389.0	48755390.0	FUT1	False	0.88839409719	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	NUCB1|chr19:49650945-49651825:*	-0.0119876243	chr19	48900050.0	48900051.0	NUCB1	False	0.747027604645	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49147688	49148568	PPP1R15A|chr19:49650945-49651825:*	0.01315285	chr19	48872392.0	48872393.0	PPP1R15A	False	0.974617210043	0.999963112109	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	BAX|chr19:49652425-49653365:*	-0.036456727	chr19	48954815.0	48954816.0	BAX	False	0.256333826669	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	BCAT2|chr19:49652425-49653365:*	-0.0071766	chr19	48811028.0	48811029.0	BCAT2	False	0.930121891617	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	FTL|chr19:49652425-49653365:*	-0.00501271	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	FUT1|chr19:49652425-49653365:*	-0.00709831	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	NUCB1|chr19:49652425-49653365:*	-0.0148381411	chr19	48900050.0	48900051.0	NUCB1	False	0.703830352323	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49149168	49150108	PPP1R15A|chr19:49652425-49653365:*	-0.01477328	chr19	48872392.0	48872393.0	PPP1R15A	False	0.97223043718	0.999986606236	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	BAX|chr19:49653525-49654085:*	-0.014468356	chr19	48954815.0	48954816.0	BAX	False	0.962221045406	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	BCAT2|chr19:49653525-49654085:*	-0.00774812	chr19	48811028.0	48811029.0	BCAT2	False	0.930121891617	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	FTL|chr19:49653525-49654085:*	0.00145168	chr19	48965301.0	48965302.0	FTL	False	0.984038227202	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	FUT1|chr19:49653525-49654085:*	0.00272556	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	NUCB1|chr19:49653525-49654085:*	-0.0158879554	chr19	48900050.0	48900051.0	NUCB1	False	0.606874329505	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49150268	49150828	PPP1R15A|chr19:49653525-49654085:*	0.01529941	chr19	48872392.0	48872393.0	PPP1R15A	False	0.958965367163	0.999999923145	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	BAX|chr19:49654785-49655285:*	-0.027881475	chr19	48954815.0	48954816.0	BAX	False	0.72074045099	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	BCAT2|chr19:49654785-49655285:*	-0.01037675	chr19	48811028.0	48811029.0	BCAT2	False	0.930121891617	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	FTL|chr19:49654785-49655285:*	0.02973105	chr19	48965301.0	48965302.0	FTL	False	0.692175402549	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	FUT1|chr19:49654785-49655285:*	-0.03203864	chr19	48755389.0	48755390.0	FUT1	False	0.88839409719	0.999999999845	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	NUCB1|chr19:49654785-49655285:*	-0.0077796718	chr19	48900050.0	48900051.0	NUCB1	False	0.911828140119	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49151528	49152028	PPP1R15A|chr19:49654785-49655285:*	-0.00652968	chr19	48872392.0	48872393.0	PPP1R15A	False	0.984483991055	0.998671503473	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	BAX|chr19:49665225-49665725:*	0.017493248	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	BCAT2|chr19:49665225-49665725:*	0.03876591	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.999999999955	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	FTL|chr19:49665225-49665725:*	-0.02668211	chr19	48965301.0	48965302.0	FTL	False	0.78895029281	0.999999998055	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	FUT1|chr19:49665225-49665725:*	0.03275427	chr19	48755389.0	48755390.0	FUT1	False	0.981780537252	0.999801216622	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	NUCB1|chr19:49665225-49665725:*	0.0126678763	chr19	48900050.0	48900051.0	NUCB1	False	0.911828140119	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49161968	49162468	PPP1R15A|chr19:49665225-49665725:*	-0.00636582	chr19	48872392.0	48872393.0	PPP1R15A	False	0.984483991055	0.943560862985	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	BAX|chr19:49680225-49680725:*	-0.005961369	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	BCAT2|chr19:49680225-49680725:*	-0.02109503	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	0.999999999958	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	FTL|chr19:49680225-49680725:*	-0.03763181	chr19	48965301.0	48965302.0	FTL	False	0.586706917624	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	FUT1|chr19:49680225-49680725:*	-0.07520654	chr19	48755389.0	48755390.0	FUT1	False	0.416830966527	0.999998327748	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	NUCB1|chr19:49680225-49680725:*	-0.0167046586	chr19	48900050.0	48900051.0	NUCB1	False	0.747027604645	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49176968	49177468	PPP1R15A|chr19:49680225-49680725:*	0.0196912	chr19	48872392.0	48872393.0	PPP1R15A	False	0.974617210043	0.986039356559	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	BAX|chr19:49702045-49702565:*	0.013110982	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	0.999999999986	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	BCAT2|chr19:49702045-49702565:*	-0.05082976	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.999897764757	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	FTL|chr19:49702045-49702565:*	-0.01751813	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	0.999999487485	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	FUT1|chr19:49702045-49702565:*	-0.04666043	chr19	48755389.0	48755390.0	FUT1	False	0.906326393031	0.999662694007	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	NUCB1|chr19:49702045-49702565:*	-0.0007819516	chr19	48900050.0	48900051.0	NUCB1	False	0.991148674283	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49198788	49199308	PPP1R15A|chr19:49702045-49702565:*	-0.07362586	chr19	48872392.0	48872393.0	PPP1R15A	False	0.865342070261	0.918000157522	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	BAX|chr19:49703485-49704025:*	-0.00551184	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	BCAT2|chr19:49703485-49704025:*	0.02756517	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	FTL|chr19:49703485-49704025:*	0.02721066	chr19	48965301.0	48965302.0	FTL	False	0.692175402549	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	FUT1|chr19:49703485-49704025:*	-0.00317375	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999997798	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	NUCB1|chr19:49703485-49704025:*	-0.0114115281	chr19	48900050.0	48900051.0	NUCB1	False	0.829162381357	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49200228	49200768	PPP1R15A|chr19:49703485-49704025:*	-0.00738494	chr19	48872392.0	48872393.0	PPP1R15A	False	0.981921868927	0.999785059355	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49207728	49208708	BAX|chr19:49710985-49711965:*	0.032014683	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	0.999955251711	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49207728	49208708	BCAT2|chr19:49710985-49711965:*	-0.05400065	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.97975275627	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49207728	49208708	FTL|chr19:49710985-49711965:*	-0.02643151	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	0.997094061101	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49207728	49208708	FUT1|chr19:49710985-49711965:*	0.09684615	chr19	48755389.0	48755390.0	FUT1	False	0.856127832851	0.861603839374	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49207728	49208708	NUCB1|chr19:49710985-49711965:*	-0.0124880271	chr19	48900050.0	48900051.0	NUCB1	False	0.955960673817	0.99999999981	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	BAX|chr19:49713185-49714125:*	0.010497979	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	BCAT2|chr19:49713185-49714125:*	0.01861454	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	FTL|chr19:49713185-49714125:*	-0.01809757	chr19	48965301.0	48965302.0	FTL	False	0.759066378965	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	FUT1|chr19:49713185-49714125:*	-0.00575138	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	NUCB1|chr19:49713185-49714125:*	8.4671e-06	chr19	48900050.0	48900051.0	NUCB1	False	0.991148674283	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49209928	49210868	PPP1R15A|chr19:49713185-49714125:*	-0.00943888	chr19	48872392.0	48872393.0	PPP1R15A	False	0.974617210043	0.999996794041	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	BAX|chr19:49716965-49717525:*	0.00297184	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	BCAT2|chr19:49716965-49717525:*	0.03314976	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.999999999999	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	FTL|chr19:49716965-49717525:*	0.00647281	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	FUT1|chr19:49716965-49717525:*	-0.01575792	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999999999	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	NUCB1|chr19:49716965-49717525:*	-0.0122494179	chr19	48900050.0	48900051.0	NUCB1	False	0.900705595149	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49213708	49214268	PPP1R15A|chr19:49716965-49717525:*	-0.0357686	chr19	48872392.0	48872393.0	PPP1R15A	False	0.943146464677	0.995862010605	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	BAX|chr19:49728025-49728545:*	-0.025734985	chr19	48954815.0	48954816.0	BAX	False	0.962221045406	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	BCAT2|chr19:49728025-49728545:*	0.0638799	chr19	48811028.0	48811029.0	BCAT2	False	0.797286628488	0.999678388658	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	FTL|chr19:49728025-49728545:*	-0.01520654	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	0.999999876687	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	FUT1|chr19:49728025-49728545:*	-0.01031106	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999836222565	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	NUCB1|chr19:49728025-49728545:*	0.0288359848	chr19	48900050.0	48900051.0	NUCB1	False	0.606874329505	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49224768	49225288	PPP1R15A|chr19:49728025-49728545:*	0.10664026	chr19	48872392.0	48872393.0	PPP1R15A	False	0.814082257343	0.916886066748	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	BAX|chr19:49729185-49729685:*	-0.006196728	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	BCAT2|chr19:49729185-49729685:*	-0.00781583	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	0.999999999983	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	FTL|chr19:49729185-49729685:*	0.02974676	chr19	48965301.0	48965302.0	FTL	False	0.759066378965	0.999999997971	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	FUT1|chr19:49729185-49729685:*	0.00419629	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999940771063	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	NUCB1|chr19:49729185-49729685:*	-0.0044401285	chr19	48900050.0	48900051.0	NUCB1	False	0.979314454211	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49225928	49226428	PPP1R15A|chr19:49729185-49729685:*	-0.01160043	chr19	48872392.0	48872393.0	PPP1R15A	False	0.974617210043	0.985336547381	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49266808	49267368	BAX|chr19:49770065-49770625:*	-0.015653564	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	0.999886135484	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49266808	49267368	BCAT2|chr19:49770065-49770625:*	-0.08069684	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.926472892597	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49266808	49267368	FTL|chr19:49770065-49770625:*	-0.16181019	chr19	48965301.0	48965302.0	FTL	False	0.118254439595	0.995504306341	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49266808	49267368	NUCB1|chr19:49770065-49770625:*	-0.0056100582	chr19	48900050.0	48900051.0	NUCB1	False	0.988366753334	0.999999999263	True	K562	Fulco2019	False
FlowFISH_K562	chr19	49301148	49301708	BAX|chr19:49804405-49804965:*	-0.009540378	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False
